"City","Excess heat factor","RRfit","RRlow","RRhigh"
"Melbourne",121.8,6.19631880554121,-57.7866879900974,167.158808226243
"Melbourne",121.9,6.21833256157001,-57.8308821777499,167.549684575267
"Melbourne",122,6.24036800321779,-57.8750467173638,167.941324889531
"Melbourne",122.1,6.2624251165003,-57.9191815813278,168.333730568069
"Melbourne",122.2,6.28450388742496,-57.9632867421677,168.726903012364
"Melbourne",122.3,6.30660430199077,-58.0073621725464,169.120843626349
"Melbourne",122.4,6.32872634618822,-58.0514078452633,169.51555381641
"Melbourne",122.5,6.35087000599941,-58.0954237332543,169.91103499139
"Melbourne",122.6,6.37303526739783,-58.139409809592,170.307288562593
"Melbourne",122.7,6.39522211634842,-58.1833660474847,170.70431594378
"Melbourne",122.8,6.41743053880752,-58.2272924202771,171.102118551183
"Melbourne",122.9,6.43966052072278,-58.2711889014495,171.500697803495
"Melbourne",123,6.46191204803315,-58.3150554646177,171.900055121885
"Melbourne",123.1,6.48418510666886,-58.3588920835333,172.30019192999
"Melbourne",123.2,6.50647968255136,-58.4026987320827,172.701109653926
"Melbourne",123.3,6.52879576159322,-58.4464753842876,173.102809722287
"Melbourne",123.4,6.55113332969821,-58.4902220143047,173.505293566145
"Melbourne",123.5,6.57349237276115,-58.533938596425,173.908562619061
"Melbourne",123.6,6.5958728766679,-58.5776251050742,174.312618317079
"Melbourne",123.7,6.61827482729536,-58.6212815148125,174.717462098734
"Melbourne",123.8,6.64069821051136,-58.6649078003338,175.123095405051
"Melbourne",123.9,6.66314301217465,-58.7085039364663,175.529519679554
"Melbourne",124,6.68560921813492,-58.7520698981717,175.936736368259
"Melbourne",124.1,6.70809681423263,-58.7956056605453,176.344746919688
"Melbourne",124.2,6.73060578629905,-58.8391111988159,176.753552784863
"Melbourne",124.3,6.75313612015627,-58.8825864883453,177.163155417311
"Melbourne",124.4,6.77568780161697,-58.9260315046283,177.57355627307
"Melbourne",124.5,6.79826081648462,-58.9694462232926,177.984756810688
"Melbourne",124.6,6.82085515055326,-59.0128306200983,178.396758491227
"Melbourne",124.7,6.84347078960754,-59.0561846709382,178.809562778265
"Melbourne",124.8,6.86610771942266,-59.099508351837,179.2231711379
"Melbourne",124.9,6.88876592576428,-59.1428016389517,179.637585038753
"Melbourne",125,6.91144539438862,-59.1860645085709,180.052805951968
"Melbourne",125.1,6.93414611104222,-59.2292969371149,180.468835351218
"Melbourne",125.2,6.95686806146205,-59.2724989011356,180.885674712706
"Melbourne",125.3,6.97961123137543,-59.315670377316,181.303325515167
"Melbourne",125.4,7.00237560649992,-59.3588113424701,181.721789239871
"Melbourne",125.5,7.02516117254344,-59.401921773543,182.14106737063
"Melbourne",125.6,7.04796791520403,-59.4450016476103,182.561161393792
"Melbourne",125.7,7.07079582016994,-59.488050941878,182.982072798251
"Melbourne",125.8,7.09364487311959,-59.5310696336827,183.403803075449
"Melbourne",125.9,7.11651505972137,-59.5740577004908,183.826353719375
"Melbourne",126,7.13940636563388,-59.6170151198987,184.249726226568
"Melbourne",126.1,7.16231877650559,-59.6599418696325,184.673922096125
"Melbourne",126.2,7.18525227797504,-59.7028379275478,185.098942829699
"Melbourne",126.3,7.20820685567065,-59.7457032716296,185.524789931501
"Melbourne",126.4,7.23118249521071,-59.7885378799918,185.951464908305
"Melbourne",126.5,7.25417918220337,-59.8313417308773,186.378969269452
"Melbourne",126.6,7.2771969022466,-59.874114802658,186.807304526847
"Melbourne",126.7,7.3002356409281,-59.9168570738339,187.236472194969
"Melbourne",126.8,7.3232953838253,-59.9595685230336,187.666473790869
"Melbourne",126.9,7.3463761165053,-60.0022491290138,188.097310834171
"Melbourne",127,7.36947782452488,-60.0448988706591,188.52898484708
"Melbourne",127.1,7.39260049343036,-60.0875177269818,188.961497354382
"Melbourne",127.2,7.41574410875765,-60.1301056771218,189.394849883444
"Melbourne",127.3,7.43890865603214,-60.1726627003464,189.829043964222
"Melbourne",127.4,7.46209412076875,-60.2151887760498,190.26408112926
"Melbourne",127.5,7.48530048847176,-60.2576838837535,190.699962913692
"Melbourne",127.6,7.50852774463489,-60.3001480031055,191.136690855247
"Melbourne",127.7,7.53177587474116,-60.3425811138804,191.574266494251
"Melbourne",127.8,7.55504486426302,-60.3849831959792,192.012691373628
"Melbourne",127.9,7.57833469866203,-60.427354229429,192.451967038907
"Melbourne",128,7.60164536338905,-60.469694194383,192.892095038217
"Melbourne",128.1,7.62497684388415,-60.5120030711199,193.333076922296
"Melbourne",128.2,7.64832912557647,-60.5542808400441,193.774914244494
"Melbourne",128.3,7.67170219388436,-60.5965274816854,194.217608560769
"Melbourne",128.4,7.69509603421512,-60.6387429766987,194.661161429698
"Melbourne",128.5,7.71851063196516,-60.6809273058637,195.105574412471
"Melbourne",128.6,7.7419459725198,-60.7230804500853,195.550849072902
"Melbourne",128.7,7.76540204125336,-60.7652023903924,195.996986977426
"Melbourne",128.8,7.78887882352903,-60.8072931079386,196.443989695103
"Melbourne",128.9,7.81237630469884,-60.8493525840015,196.891858797619
"Melbourne",129,7.83589447010364,-60.8913807999828,197.340595859294
"Melbourne",129.1,7.85943330507313,-60.9333777374079,197.790202457078
"Melbourne",129.2,7.88299279492564,-60.9753433779255,198.240680170558
"Melbourne",129.3,7.90657292496826,-61.017277703308,198.692030581958
"Melbourne",129.4,7.93017368049671,-61.0591806954508,199.144255276142
"Melbourne",129.5,7.95379504679534,-61.1010523363721,199.597355840618
"Melbourne",129.6,7.97743700913707,-61.142892608213,200.051333865539
"Melbourne",129.7,8.00109955278332,-61.1847014932372,200.506190943707
"Melbourne",129.8,8.02478266298403,-61.2264789738306,200.961928670573
"Melbourne",129.9,8.04848632497761,-61.2682250325012,201.418548644242
"Melbourne",130,8.07221052399083,-61.309939651879,201.876052465476
"Melbourne",130.1,8.09595524523887,-61.3516228147157,202.334441737692
"Melbourne",130.2,8.11972047392522,-61.3932745038846,202.793718066971
"Melbourne",130.3,8.14350619524167,-61.4348947023801,203.253883062055
"Melbourne",130.4,8.16731239436821,-61.476483393318,203.714938334353
"Melbourne",130.5,8.19113905647313,-61.5180405599348,204.17688549794
"Melbourne",130.6,8.21498616671281,-61.5595661855877,204.639726169565
"Melbourne",130.7,8.23885371023179,-61.6010602537546,205.103461968647
"Melbourne",130.8,8.26274167216265,-61.6425227480335,205.568094517283
"Melbourne",130.9,8.28665003762607,-61.6839536521425,206.033625440245
"Melbourne",131,8.31057879173074,-61.7253529499197,206.50005636499
"Melbourne",131.1,8.33452791957325,-61.7667206253228,206.967388921654
