"","location","Parameter","Coefficient","SE","LCI","UCI","RR","RR LCI","RR UCI","t-value","p-value","sig"
"98",,"Sun",-0.055261005391895,0.0427486009179336,-0.139046723580521,0.0285247127967307,0.946238142462804,0.870187369238772,1.02893543839267,-1.29269740307951,0.19624632,
"99",,"public.holYes",0.143806114337557,0.0778276171805934,-0.00873321233897692,0.296345441014091,1.15466021476008,0.991304811389627,1.34493467219315,1.84775173064678,0.06476732,"."
"100",,"school.hols3",-0.139348897501998,0.0741160075115378,-0.284613602902513,0.0059158078985157,0.869924461032991,0.752304886590638,1.00593334084686,-1.88014576311744,0.06021522,"."
"101",,"school.hols4",0.00305731684264423,0.042435660559873,-0.0801150495148737,0.0862296832001621,1.00306199520231,0.923010148407942,1.0900566672584,0.0720459350062579,0.94257165,
"102",,"day1Yes",-0.0075194280276405,0.0743567585714045,-0.153255996834733,0.138217140779452,0.992508772143968,0.85791007143492,1.14822484964551,-0.101126355856672,0.91945902,
"103",,"sholXmas period",0.0165349492095145,0.0643338676604844,-0.109557114391201,0.14262701281023,1.01667240806215,0.89623097521378,1.15329955547268,0.25701780121127,0.79718815,
"104",,"sholNYE",-0.139237164173295,0.1437832398225,-0.42104713580588,0.142572807459289,0.87002166601916,0.656359162661937,1.15323704215983,-0.968382436959855,0.3329558,
"105",,"sholNYD",-0.196558087177262,0.163679238294949,-0.517363499252312,0.124247324897788,0.821553608179148,0.596090069953211,1.1322958813341,-1.20087366745357,0.22992457,
"106",,"shol2-4 Jan",-0.049913954708806,0.0842570388853573,-0.215054716368097,0.115226806950485,0.951311276834991,0.806497310366323,1.12212791512269,-0.592401007311928,0.55364066,
"107",,"sholAustralia Day",-0.0371667769708128,0.154185793716185,-0.339365379582258,0.265031825640633,0.963515429763723,0.712222170102786,1.3034724589643,-0.241051889898669,0.80953651,
"108",,"sholXmas Day or Eve",-0.206331547360359,0.10990065455496,-0.421732872165458,0.00906977744473988,0.813563296799515,0.655909227605203,1.00911103250661,-1.87743692879623,0.06058542,"."
"109",,"Sat:public.holYes",-0.0876386367544295,0.20029131560753,-0.480202401761332,0.304925128252474,0.91609185884469,0.618658161631587,1.35652343392389,-0.437555849531476,0.6617496,
