"","location","Parameter","Coefficient","SE","LCI","UCI","RR","RR LCI","RR UCI","t-value","p-value","sig"
"146",,"ns(Date, 4 * .no.years)27",-3.00277013121377,0.527650168913642,-4.03694545872099,-1.96859480370656,0.0496493425031657,0.0176513067993396,0.139652958221137,-5.69083515579282,1e-08,"***"
"147",,"ns(Date, 4 * .no.years)28",-3.43999557999891,0.500483461682404,-4.42092513975435,-2.45906602024347,0.0320648270541181,0.0120231040863871,0.0855147827568596,-6.87334516196632,0,"***"
"148",,"ns(Date, 4 * .no.years)29",-3.30418928459546,0.483435249266117,-4.25170496201419,-2.35667360717673,0.0367289765164689,0.0142399346525637,0.0947348249034589,-6.83481249993957,0,"***"
"149",,"ns(Date, 4 * .no.years)30",-3.34783279666811,0.502808649853318,-4.33331964149583,-2.3623459518404,0.0351604714810773,0.0131239084261324,0.0941989775172466,-6.65826412820217,0,"***"
"150",,"ns(Date, 4 * .no.years)31",-3.40943551416315,0.52810626673862,-4.44450477698075,-2.37436625134556,0.0330598569307166,0.0117429199555041,0.093073455701038,-6.45596488604179,0,"***"
"151",,"ns(Date, 4 * .no.years)32",-3.3360870193088,0.501661515776134,-4.3193255226598,-2.35284851595781,0.035575893502156,0.0133088570383901,0.095097888182729,-6.65007562748251,0,"***"
"152",,"ns(Date, 4 * .no.years)33",-3.39534433853808,0.482939711963207,-4.34188878069012,-2.44879989638605,0.0335290068549657,0.0130119282999256,0.0863972099113678,-7.03057597963027,0,"***"
"153",,"ns(Date, 4 * .no.years)34",-3.21542212842774,0.503684236042744,-4.20262509065209,-2.22821916620339,0.0401383866928763,0.0149562636947789,0.107720091005703,-6.38380536522264,0,"***"
"154",,"ns(Date, 4 * .no.years)35",-3.83168930077184,0.527835088236973,-4.86622706349282,-2.79715153805085,0.0216729725187409,0.00770237109204354,0.0609835247075165,-7.25925461600156,0,"***"
"155",,"ns(Date, 4 * .no.years)36",-3.35913537303611,0.501052563485769,-4.34118035182968,-2.37709039424253,0.0347653049736515,0.013021149591392,0.0928202553413561,-6.7041576429965,0,"***"
"156",,"ns(Date, 4 * .no.years)37",-3.36025898722452,0.48343418645776,-4.30777258157715,-2.41274539287189,0.0347262641212539,0.0134635050794105,0.0895690544703156,-6.95080960625883,0,"***"
"157",,"ns(Date, 4 * .no.years)38",-3.33069721067947,0.503152679861904,-4.31685834193361,-2.34453607942533,0.0357681584300924,0.0133417329326729,0.0958916779354148,-6.61965511461375,0,"***"
"158",,"ns(Date, 4 * .no.years)39",-3.40897542254567,0.527879272101076,-4.44359978404899,-2.37435106104234,0.0330750709934288,0.0117535520253105,0.0930748695257897,-6.4578694461277,0,"***"
"159",,"ns(Date, 4 * .no.years)40",-3.49643754906754,0.500742650022915,-4.47787510863559,-2.51499998949948,0.0303051519651476,0.0113575210306468,0.0808629130558064,-6.98250398464667,0,"***"
"160",,"ns(Date, 4 * .no.years)41",-3.39728237875724,0.483328560299938,-4.34458894964471,-2.44997580786976,0.0334640892179875,0.0129768412868405,0.0862956741503062,-7.0289295063569,0,"***"
"161",,"ns(Date, 4 * .no.years)42",-3.3167223487134,0.503331223650281,-4.30323341936242,-2.33021127806437,0.0362715225367999,0.0135247570240315,0.0972751928038274,-6.58954221965352,0,"***"
"162",,"ns(Date, 4 * .no.years)43",-3.78905491674767,0.530606937517943,-4.82902540422993,-2.7490844292654,0.0226169666701839,0.00799430868997774,0.0639864184881299,-7.14098261600572,0,"***"
"163",,"ns(Date, 4 * .no.years)44",-3.44768930086595,0.500317545020911,-4.42829366994043,-2.46708493179147,0.0318190758080938,0.0119348370794216,0.0848317893695359,-6.89100219485977,0,"***"
"164",,"ns(Date, 4 * .no.years)45",-3.41534021115685,0.484504101066273,-4.3649507996087,-2.465729622705,0.0328652236835582,0.012715280756649,0.084946840611876,-7.04914613445074,0,"***"
"165",,"ns(Date, 4 * .no.years)46",-3.36486412167312,0.50160181998045,-4.34798562341455,-2.3817426199317,0.034566712666,0.0129328379651973,0.0923894374729821,-6.70823746573382,0,"***"
"166",,"ns(Date, 4 * .no.years)47",-3.54747700547789,0.537186271608931,-4.60034275082074,-2.49461126013503,0.0287972032630385,0.0100483910600501,0.0825285272853047,-6.60381173713321,0,"***"
"167",,"ns(Date, 4 * .no.years)48",-3.46000609792233,0.499360488514487,-4.43873467071305,-2.48127752513161,0.0314295703627044,0.0118108737132038,0.0836363098252308,-6.92887438534687,0,"***"
"168",,"ns(Date, 4 * .no.years)49",-3.45248525086473,0.485703829765948,-4.40444726435916,-2.5005232373703,0.031666838464657,0.0122228605587072,0.082042059919625,-7.10821088754523,0,"***"
"169",,"ns(Date, 4 * .no.years)50",-2.14086150083841,0.343734438834294,-2.81456862119971,-1.46715438047711,0.117553526924091,0.0599305659403803,0.230580697436432,-6.22824267506832,0,"***"
"170",,"ns(Date, 4 * .no.years)51",-7.11738874308986,0.986392590289203,-9.05068269467387,-5.18409479150585,0.000810881408647118,0.000117310922033568,0.00560500802049263,-7.21557401501069,0,"***"
"171",,"ns(Date, 4 * .no.years)52",-0.291532479854213,0.395124068209722,-1.06596142297022,0.48289646326179,0.747117746933384,0.344396584759988,1.62076208790461,-0.737825162549892,0.4606966,
"172",,"Sat:public.holYes",-0.0355089554026099,0.0331422003059642,-0.100466474370712,0.0294485635654922,0.965114091206048,0.904415433001038,1.02988646042201,-1.07141212939383,0.28409751,
"173",,"Sun:public.holYes",0.0443619344121297,0.0362319653110001,-0.0266514126865351,0.115375281510794,1.04536063841553,0.973700602049501,1.1222945349406,1.22438664398537,0.22093284,
"174",,"Sat:school.hols3",-0.00320964465171705,0.020738327063647,-0.0438560187960775,0.0374367294926434,0.996795500751234,0.957091750775527,1.03814631096005,-0.154768735292219,0.87701733,
"175",,"Sat:school.hols4",-0.00676230399616178,0.0116973644040211,-0.029688716942084,0.0161641089497605,0.993260508929895,0.97074766382331,1.01629545490129,-0.578104927109661,0.56325035,
"176",,"Sun:school.hols3",0.0381482029973161,0.0198181744042018,-0.000694705074252878,0.0769911110688851,1.03888518736859,0.999305536177448,1.08003247601565,1.92491004566132,0.05436484,"."
"177",,"Sun:school.hols4",-0.00301024433166986,0.0118036988602394,-0.0261450689820957,0.0201245803187559,0.996994281910961,0.97419375406103,1.02032844495211,-0.25502551084303,0.79872639,
"178",,"Sat:day1Yes",0.0335498690521103,0.0292689982677884,-0.0238163134163202,0.0909160515205408,1.03411901297536,0.97646505681595,1.09517706295014,1.14625955918119,0.251808,
"179",,"Sun:day1Yes",0.0106735707582182,0.0302311231205763,-0.0485783417703075,0.0699254832867438,1.01073073652115,0.952582709366736,1.07242826444721,0.353065637543362,0.72407186,
